,SPCD,DIA_cm,HT_m,STATUSCD,CBH_m,CROWN_RADIUS_m,X_m,Y_m
15153,108,15.494,6.096,1,0.9144000000000004,1.0720429606117088,-2049001.766962364,2089190.1932187912
15154,108,15.494,6.096,1,0.9144000000000004,1.0720429606117088,-2048989.5863256336,2089180.7732268216
15155,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048978.0398856264,2089210.2746484424
15156,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048990.3327319496,2089202.98431531
15157,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048951.1599740228,2089183.5449882671
15158,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048994.0455155773,2089215.435516975
15159,108,16.51,7.010400000000001,1,1.0515600000000005,1.2328494047034653,-2048989.9272691505,2089184.792326391
15160,108,16.51,7.010400000000001,1,1.0515600000000005,1.2328494047034653,-2048971.4745868663,2089183.6774203745
15161,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048995.5478417648,2089192.1454779163
15162,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048940.1867617527,2089200.0393675976
15163,108,37.084,17.0688,1,6.82752,2.1188613809737302,-2048941.1357049148,2089202.9662231044
15164,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048997.9552614223,2089202.3845647348
15165,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048971.1031275336,2089197.8983308556
15166,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048965.682758125,2089204.251149761
15167,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048975.304993722,2089172.6441888348
15168,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048951.8458208868,2089215.4574458727
15169,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048979.8016282725,2089224.95862154
15170,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048965.0732399228,2089176.9763134636
15171,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048976.6272194453,2089178.8366656476
15172,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048944.0355151808,2089212.1586200304
15173,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048985.161722333,2089203.111562475
15174,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048949.415418102,2089217.712860112
15175,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048952.148288853,2089201.0209484957
15176,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048954.5950430625,2089194.2759222956
15177,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048971.6066940888,2089195.442804163
15178,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048963.9640537312,2089213.915037017
15179,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048955.4861138277,2089191.0886065976
15180,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048994.5648099084,2089205.3025817492
15181,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048978.4862436664,2089178.2242426383
15182,108,16.002,9.7536,1,1.4630399999999997,1.7152687369787345,-2048977.6297583275,2089186.2369382172
15183,108,16.002,9.7536,1,1.4630399999999997,1.7152687369787345,-2048963.8111604191,2089200.5083605323
15184,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048969.1853920007,2089189.6238932365
15185,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048956.9307767367,2089184.144730275
15186,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048949.8343300435,2089217.915959667
15187,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048974.847279604,2089170.8159487117
15188,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048980.284499764,2089192.337007135
15189,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048951.1961039333,2089215.8544841136
15190,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048978.98058716,2089185.546916121
15191,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048948.993939704,2089180.635647868
15192,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048964.362761051,2089199.1069062236
15193,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048982.047417311,2089227.1725799667
15194,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048988.6881819896,2089182.1345319091
15195,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048947.2312612475,2089188.657638177
15196,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048981.611069032,2089173.252804456
15197,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048984.689807352,2089206.518334997
15198,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048979.2105525625,2089173.6150663155
15199,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048997.1953594864,2089203.391077752
15200,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048986.22688526,2089191.2565452685
15201,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048964.913769625,2089209.791070511
15202,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048961.0586598748,2089184.9526140084
15203,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048980.8218017048,2089221.4143125997
15204,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048952.7567744893,2089198.3744883316
15205,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048982.438250689,2089201.593210963
15206,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048943.2794148445,2089203.0789645235
15207,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048952.127194352,2089188.8417014328
15208,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048979.7655810765,2089218.612008194
15209,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048989.863428013,2089219.1008971208
15210,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048961.8593298004,2089196.6305261932
15211,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048993.7416521525,2089212.7010568257
15212,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048971.217024096,2089207.534455224
15213,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048972.1055050727,2089217.7630529404
15214,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048995.9296061972,2089213.4916952015
15215,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048983.6011332597,2089202.0900989592
15216,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048966.5961108592,2089206.3036758364
15217,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048945.1704688508,2089205.3192011616
15218,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048975.8309974652,2089195.2780575403
15219,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048961.395695033,2089220.682842453
15220,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048967.6709447447,2089228.6174244036
15221,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048994.818786563,2089211.333373478
15222,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048958.352278434,2089174.454814201
15223,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048976.1402918769,2089194.5853029892
15224,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048984.2633100965,2089199.0920071336
15225,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048972.227753992,2089197.7315008447
15226,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048983.7888229731,2089205.9405431657
15227,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048983.7638667368,2089193.0007349
15228,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048980.078170363,2089201.788582645
15229,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048961.25856509,2089212.268432196
15230,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048966.4637881492,2089176.9057817091
15231,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048985.6098084727,2089207.994383728
15232,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048960.0722277772,2089175.5987555173
15233,108,20.828,12.192,1,5.4864,1.3873497137328,-2048988.022543499,2089202.9165579784
15234,108,20.828,12.192,1,5.4864,1.3873497137328,-2048996.601838639,2089199.8875706724
15235,108,15.494,6.096,1,0.9144000000000004,1.0720429606117088,-2048941.174520137,2089199.2321642083
15236,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048956.5235470252,2089222.465057765
15237,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048941.8230927836,2089194.5280579184
15238,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048941.451280337,2089202.890707085
15239,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048956.138282146,2089181.9079106932
15240,108,16.51,7.010400000000001,1,1.0515600000000005,1.2328494047034653,-2048948.4392801663,2089193.3713538249
15241,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048957.5786760768,2089216.3310842249
15242,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048950.5859113496,2089223.6395635596
15243,108,37.084,17.0688,1,6.82752,2.1188613809737302,-2048924.0954541264,2089206.3536108215
15244,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048930.1976631936,2089176.643128468
15245,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048919.025332728,2089207.6961851665
15246,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048964.560840709,2089199.0682849823
15247,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048931.515532964,2089185.6663893096
15248,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048963.8929604827,2089216.583354642
15249,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048951.9073577183,2089213.7953329564
15250,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048955.5638435415,2089206.2733125065
15251,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048934.164694156,2089192.8334704083
15252,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048953.826402065,2089224.848213309
15253,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048923.515086056,2089187.7007710217
15254,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048931.2188128256,2089184.4019069823
15255,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048941.6080014587,2089204.6355607093
15256,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048930.859928241,2089209.0917290456
15257,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048935.148731333,2089174.1842746767
15258,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048942.4995414552,2089219.4107628656
15259,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048952.3361691528,2089204.4970572863
15260,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048960.723075368,2089196.1438355532
15261,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048923.9457832037,2089178.9427705216
15262,108,16.002,9.7536,1,1.4630399999999997,1.7152687369787345,-2048927.3324077425,2089214.726233452
15263,108,16.002,9.7536,1,1.4630399999999997,1.7152687369787345,-2048961.677710676,2089189.32918428
15264,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048958.380202807,2089214.5479895333
15265,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048955.892443784,2089194.3537339696
15266,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048925.8055340156,2089190.8320948016
15267,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048939.1605257543,2089178.4712484449
15268,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048929.1610866196,2089183.873304044
15269,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048917.7606413169,2089211.7475514533
15270,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048958.2490222247,2089182.98519904
15271,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048951.113258887,2089198.29508974
15272,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048965.4645302617,2089186.186978869
15273,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048915.1875928016,2089203.493843699
15274,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048928.6400893785,2089195.4084311137
15275,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048958.222051696,2089216.612576596
15276,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048926.2763529285,2089174.958868872
15277,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048925.422143416,2089210.2244104424
15278,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048939.22117716,2089210.2557668488
15279,108,4.572,2.1336,1,0.3200400000000001,0.3752150362140981,-2048960.433589016,2089181.2998076167
15280,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048935.7620354064,2089223.540182593
15281,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048924.9781753288,2089187.566829775
15282,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048935.9685711896,2089213.6259086505
15283,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048949.8487275,2089198.309594236
15284,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048925.1747305016,2089177.2844764893
15285,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048956.5864619731,2089199.4383100297
15286,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048927.862016616,2089199.6405993828
15287,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048953.7801689736,2089213.779012371
15288,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048954.8240317013,2089201.6250225669
15289,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048958.1620212388,2089183.7631097515
15290,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048919.654437488,2089218.752153275
15291,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048921.1069118304,2089194.2029993285
15292,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048943.0179321289,2089175.1981089043
15293,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048963.7172433487,2089212.7737694173
15294,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048962.7800565464,2089214.1902009936
15295,108,3.81,2.4384,1,0.6095999999999999,0.378368103745309,-2048940.9672567495,2089181.130690392
15296,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048920.8620309024,2089205.037112732
15297,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048950.7919915584,2089211.777648921
15298,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048931.7971549544,2089227.1566208971
15299,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048938.9026515016,2089223.513895925
15300,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048949.7354978567,2089192.912540353
15301,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048946.1293592828,2089175.606081874
15302,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048941.969438196,2089182.21896214
15303,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048942.4757859504,2089205.018329408
15304,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048957.5038938527,2089214.7926156444
15305,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048933.7555088268,2089219.6067574655
15306,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048963.912309789,2089214.364397889
15307,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048931.30681197,2089212.4333029
15308,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048949.032070864,2089178.9065518333
15309,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048954.064545843,2089185.339558248
15310,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048955.9071302067,2089216.4277497453
15311,108,4.572,2.7432000000000003,1,0.8229600000000001,0.3972865089325745,-2048932.1947860487,2089224.1538839985
15312,108,20.828,12.192,1,5.4864,1.3873497137328,-2048949.800811259,2089192.3822801071
15313,108,20.828,12.192,1,5.4864,1.3873497137328,-2048965.5562273052,2089214.3361021515
15314,108,15.494,6.096,1,0.9144000000000004,1.0720429606117088,-2048951.06612948,2089175.2920039229
15315,108,15.494,6.096,1,0.9144000000000004,1.0720429606117088,-2048959.716773024,2089201.4984610092
15316,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048920.657281068,2089183.5613487528
15317,108,14.986,7.315200000000001,1,1.8288,1.1351043112359271,-2048947.5638487744,2089206.9423524933
15318,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048896.8789702188,2089198.12383539
15319,108,14.732,6.096,1,0.9144000000000004,1.0720429606117088,-2048922.4172086923,2089196.280291112
15320,108,16.51,7.010400000000001,1,1.0515600000000005,1.2328494047034653,-2048920.7251537167,2089225.525785524
15321,108,16.51,7.010400000000001,1,1.0515600000000005,1.2328494047034653,-2048926.1636849164,2089212.4800826707
15322,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048893.964837328,2089199.0596950848
15323,108,30.48,20.1168,1,11.06424,1.87292211353928,-2048908.5840034245,2089182.3200726549
15324,108,37.084,17.0688,1,6.82752,2.1188613809737302,-2048934.595121906,2089193.1041901896
15325,108,37.084,17.0688,1,6.82752,2.1188613809737302,-2048894.349626226,2089193.861142928
15326,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048906.5440217347,2089171.821297002
15327,108,24.892000000000003,11.8872,1,5.349239999999999,1.35266597088948,-2048899.8740021428,2089185.4029570224
15328,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048901.4972480808,2089226.19863675
15329,108,10.668,5.1816,1,1.03632,0.8576343684893672,-2048885.751040716,2089190.0285486265
